Name,Description,Brain_MD_12,Brain_MD_61,Brain_MD_15,Brain_MD_57,Brain_MD_33,Brain_MD_64,Brain_MD_17,Brain_MD_62,Brain_MD_63,Brain_MD_32,Brain_MGlio_1,Brain_MGlio_2,Brain_MGlio_3,Brain_MGlio_4,Brain_MGlio_5,Brain_MGlio_6,Brain_MGlio_7,Brain_MGlio_8,Brain_MGlio_9,Brain_MGlio_10,Brain_Rhab_1,Brain_Rhab_2,Brain_Rhab_3,Brain_Rhab_4,Brain_Rhab_5,Brain_Rhab_6,Brain_Rhab_7,Brain_Rhab_8,Brain_Rhab_9,Brain_Rhab_10,Brain_Ncer_1,Brain_Ncer_2,Brain_Ncer_3,Brain_Ncer_4
X66142_s_at,"PDE6B Phosphodiesterase 6B, cGMP-specific, rod, beta",407.904358 ,676.223455 ,167.953345 ,185.446433 ,180.689738 ,408.039094 ,281.656886 ,244.498727 ,334.176451 ,635.989751 ,1575.082947 ,1179.999987 ,1163.904596 ,757.758228 ,2029.759352 ,97.008010 ,1512.030820 ,956.999994 ,1052.134673 ,981.999825 ,475.670423 ,740.802533 ,396.233311 ,1036.909112 ,975.307706 ,606.000000 ,650.941151 ,326.844044 ,349.948266 ,325.000000 ,720.318745 ,2299.000000 ,2009.496028 ,2982.287231 
X57809_at,IGL@ Immunoglobulin lambda light chain,36.228251 ,0.000000 ,65.489796 ,77.971247 ,0.000000 ,58.485025 ,0.000000 ,243.025155 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,61.987859 ,137.519164 ,0.000000 ,13.603561 ,0.000000 ,140.999999 ,170.310170 ,22.999978 ,9.342217 ,195.084857 ,0.000000 ,0.000000 ,8.385595 ,184.000000 ,478.629597 ,117.889822 ,82.957284 ,636.000000 ,0.000000 ,0.000000 ,35.430010 ,0.000000 
X57809_s_at,IGL@ Immunoglobulin lambda light chain,402.656922 ,0.000000 ,383.094179 ,459.177063 ,429.063673 ,774.182288 ,185.292433 ,1142.519167 ,336.330045 ,0.000000 ,105.200803 ,2850.999987 ,2425.903494 ,807.174074 ,0.000000 ,1638.974814 ,730.534407 ,1112.999994 ,1858.437970 ,746.999823 ,754.795066 ,1657.083979 ,558.861226 ,211.365081 ,1698.525672 ,227.000000 ,6578.362833 ,378.380132 ,649.762824 ,1213.000000 ,467.024795 ,0.000000 ,3362.902383 ,3957.990177 
S62028_s_at,RCV1 Recoverin,13.771817 ,0.000000 ,0.000000 ,15.664974 ,84.876949 ,0.000000 ,761.192594 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,392.999999 ,273.994492 ,123.089156 ,0.000000 ,18.839650 ,0.000000 ,293.000000 ,0.000000 ,0.000000 ,44.628407 ,322.409223 ,0.000000 ,0.000000 ,1.091996 ,239.000000 ,134.110008 ,0.000000 ,0.000000 ,140.000000 ,245.542138 ,0.000000 ,0.000000 ,145.515553 
S52969_cds1_s_at,"Description: alpha-1,3 fucosyltransferase gene extracted from alpha-(1.3/1,4) fucosyltransferase/FucT-III, alpha-1,3 fucosyltransferase/FucT-VI [human, Genomic, 1045 nt 4 segments]",297.343915 ,579.557366 ,108.277787 ,0.000000 ,820.703187 ,86.286632 ,0.000000 ,33.741534 ,0.000000 ,860.605958 ,1000.503003 ,2277.999981 ,1895.852139 ,1579.171784 ,1335.684382 ,997.238812 ,1254.404216 ,1079.999991 ,1942.380770 ,1738.999728 ,479.413503 ,817.603254 ,389.929445 ,1127.016186 ,1676.087098 ,919.000000 ,844.416293 ,713.764292 ,418.122220 ,205.000000 ,157.949802 ,0.000000 ,4021.052515 ,1763.149064 
X65784_s_at,"Cellular adhesion regulatory molecule [human, mRNA, 429 nt]",899.803818 ,1648.780206 ,537.647711 ,761.285970 ,761.002371 ,1040.611545 ,294.857500 ,1325.316349 ,788.319138 ,592.532627 ,2123.454166 ,2719.999984 ,2145.880804 ,2635.389132 ,2056.479561 ,2358.118559 ,1825.315027 ,1132.999993 ,3994.508923 ,2405.999781 ,1383.188149 ,1962.291527 ,2027.614890 ,2000.165434 ,2512.426383 ,1619.000000 ,1564.457314 ,1850.829823 ,2077.945233 ,5691.000000 ,2637.627673 ,1736.000000 ,3078.508502 ,2962.874897 
S56151_s_at,HMFG,864.165822 ,2946.713920 ,1113.535636 ,529.998481 ,2018.618033 ,1569.939326 ,489.004650 ,254.587790 ,599.990119 ,1590.975735 ,6748.234772 ,6423.999973 ,6112.791665 ,5468.518834 ,5101.472213 ,5816.682771 ,5037.167342 ,3454.999987 ,7731.287247 ,6757.999617 ,1910.517655 ,2092.178146 ,928.646804 ,2865.166685 ,2268.178984 ,1652.000000 ,3678.685490 ,1857.310636 ,3676.947507 ,1318.000000 ,1841.352208 ,2114.000000 ,3888.746184 ,5152.850511 
S57153_s_at,RBBP1 Retinoblastoma-binding protein 1{alternative products},46.904852 ,0.000000 ,11.365960 ,0.000000 ,94.515264 ,0.000000 ,16.197119 ,30.694950 ,0.000000 ,0.000000 ,222.034965 ,0.000000 ,56.991822 ,2.406484 ,64.779157 ,60.914198 ,63.316738 ,38.000000 ,73.410897 ,0.000000 ,13.085322 ,8.668515 ,0.000000 ,59.963431 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
U95019_s_at,Voltage-dependent calcium channel beta-2c subunit mRNA,0.000000 ,0.000000 ,135.004023 ,0.000000 ,0.000000 ,0.000000 ,57.453132 ,42.664740 ,0.000000 ,0.000000 ,329.055125 ,168.999998 ,273.987149 ,141.210533 ,0.000000 ,216.293936 ,104.212065 ,0.000000 ,55.217288 ,0.000000 ,405.134258 ,39.622021 ,0.000000 ,6.656873 ,40.881870 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,118.934655 ,0.000000 ,581.759387 ,225.536498 
U12387_s_at,TPMT Thiopurine S-methyltransferase,157.506904 ,49.258019 ,0.000000 ,21.770893 ,0.000000 ,0.000000 ,51.906444 ,221.323873 ,0.000000 ,35.975941 ,73.233812 ,0.000000 ,412.967929 ,172.709143 ,44.447267 ,162.838542 ,237.555483 ,367.999998 ,270.629760 ,0.000000 ,345.431298 ,613.091703 ,357.075396 ,779.169930 ,286.244562 ,390.000000 ,269.172220 ,189.501176 ,173.604050 ,70.000000 ,512.055650 ,337.000000 ,507.530757 ,1137.356397 
S62904_s_at,TPMT Thiopurine S-methyltransferase,0.783254 ,0.686345 ,0.742425 ,0.715047 ,0.824727 ,0.609095 ,0.641957 ,0.133697 ,0.876764 ,0.630647 ,0.874379 ,1.000000 ,0.999926 ,0.760780 ,0.962032 ,0.864297 ,0.966868 ,1.000000 ,0.886756 ,1.000000 ,0.874832 ,0.952041 ,0.908422 ,0.963689 ,0.947804 ,1.000000 ,0.961401 ,0.969037 ,0.987623 ,1.000000 ,0.713406 ,1.000000 ,0.826891 ,0.980174 
S68134_s_at,"CREM=cyclic AMP-responsive element modulator beta isoform [human, mRNA, 1030 nt]",56.415292 ,0.000000 ,8.305148 ,11.231290 ,0.000000 ,15.945468 ,0.000000 ,0.662999 ,15.667550 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,37.910620 ,0.000000 ,0.000000 ,4.000000 ,0.000000 ,31.870623 ,0.000000 ,42.902046 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,8.966611 ,10.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X86401_s_at,L-arginine:glycine amidinotransferase,149.428231 ,12.273946 ,368.932017 ,19.870291 ,0.000000 ,0.000000 ,1.339814 ,81.987482 ,10.209008 ,101.770455 ,869.245266 ,239.999996 ,3464.970278 ,511.348126 ,407.659703 ,549.171936 ,1239.613499 ,88.999998 ,887.245977 ,285.999945 ,226.428287 ,209.623171 ,0.000000 ,185.329433 ,154.911328 ,222.000000 ,18.404803 ,25.489923 ,62.999287 ,0.000000 ,624.207437 ,305.000000 ,930.058646 ,900.989514 
S69272_s_at,Cytoplasmic antiproteinase,579.984855 ,0.000000 ,345.060766 ,0.000000 ,297.490769 ,219.483258 ,489.201729 ,1172.553969 ,453.550972 ,854.973963 ,319.393793 ,665.999991 ,913.933473 ,509.660517 ,2480.663243 ,3019.276307 ,2434.036497 ,1600.999996 ,2338.587070 ,473.999878 ,1827.803455 ,2974.628123 ,1791.180965 ,3986.162325 ,2983.796441 ,2606.000000 ,1957.092691 ,2629.998230 ,1803.806717 ,2060.000000 ,723.817202 ,2146.000000 ,1240.447667 ,2182.069832 
S69370_s_at,"PAX3B=transcription factor {alternatively spliced} [human, adult cerebellum, mRNA, 841 nt]",33.771973 ,38.775798 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,15.094878 ,40.733203 ,0.000000 ,167.708683 ,54.000000 ,0.000000 ,56.540954 ,0.000000 ,0.000000 ,46.659417 ,0.000000 ,0.000000 ,17.999999 ,0.000000 ,0.000000 ,0.000000 ,16.626747 ,0.000000 ,0.000000 ,43.603222 ,0.000000 ,0.872770 ,0.000000 ,69.053971 ,0.000000 ,0.000000 ,199.796195 
X51362_s_at,DRD2 Dopamine D2 receptor,399.838038 ,1014.117694 ,421.032731 ,1743.317454 ,964.365115 ,295.453150 ,43.319697 ,456.114517 ,166.744539 ,986.631883 ,873.068501 ,1900.999989 ,1447.917471 ,970.625160 ,1456.404347 ,884.758019 ,479.829484 ,992.999995 ,1586.954056 ,1028.999848 ,466.576698 ,636.196042 ,417.260801 ,528.263998 ,702.442739 ,380.000000 ,620.696561 ,362.263065 ,309.114437 ,1599.000000 ,734.476897 ,2765.000000 ,1266.792698 ,2900.757153 
S72024_s_at,EIF5A Eukaryotic translation initiation factor 5A,33.898418 ,57.478830 ,0.000000 ,0.000000 ,438.742084 ,517.576612 ,0.000000 ,0.000000 ,561.461856 ,557.683825 ,493.457798 ,1157.999992 ,759.938195 ,300.016743 ,235.100538 ,402.987490 ,770.163369 ,203.999996 ,262.856553 ,445.999886 ,211.838381 ,149.706749 ,1232.059632 ,1933.493212 ,4352.147048 ,318.000000 ,140.570484 ,545.985854 ,87.601240 ,265.000000 ,736.214536 ,0.000000 ,184.560077 ,676.342552 
S72503_s_at,HRK1,0.000000 ,3547.625043 ,1327.048546 ,491.674911 ,3151.505771 ,2052.385823 ,248.848996 ,1235.880609 ,255.752451 ,1846.975349 ,4670.928079 ,7844.999980 ,8538.851216 ,3684.172666 ,5459.208371 ,2299.537492 ,1712.988831 ,3586.999991 ,5440.961018 ,5794.999727 ,1405.844257 ,507.001989 ,1179.781323 ,1152.560957 ,1464.432714 ,105.000000 ,0.000000 ,959.376103 ,1585.967047 ,3565.000000 ,3178.356746 ,4935.000000 ,5615.882227 ,11556.900498 
U24056_s_at,Inward rectifier K+ channel protein (hirk2) mRNA,415.487289 ,618.970082 ,230.046353 ,29.339448 ,229.250320 ,374.295428 ,25.747380 ,618.289366 ,350.302542 ,657.085355 ,491.108342 ,1408.999995 ,1698.963171 ,582.235867 ,748.991395 ,423.060961 ,592.412400 ,535.999998 ,686.304867 ,873.999932 ,388.335128 ,436.989611 ,367.151920 ,729.821277 ,640.868416 ,270.000000 ,366.675540 ,370.498402 ,256.803471 ,942.000000 ,499.518087 ,3472.000000 ,1467.333645 ,2013.073975 
S73885_s_at,TFAP4 Transcription factor AP-4 (activating enhancer-binding protein 4)),566.992220 ,869.961274 ,370.101912 ,362.953459 ,885.778969 ,990.323688 ,288.112034 ,57.915739 ,624.286363 ,705.353736 ,1192.962717 ,1894.999987 ,2039.897499 ,1266.677761 ,972.096090 ,1292.915069 ,1476.834124 ,1061.999994 ,1605.208612 ,168.999812 ,878.593899 ,1631.175346 ,1250.397651 ,812.405781 ,944.271732 ,447.000000 ,855.217018 ,634.856638 ,493.754096 ,792.000000 ,0.000000 ,2162.000000 ,1620.794033 ,3164.374327 
U31929_s_at,DAX-1,188.335154 ,311.903698 ,143.879538 ,13.174474 ,363.065823 ,209.877329 ,179.926537 ,277.631139 ,165.313219 ,140.091429 ,877.293427 ,927.999996 ,1327.968550 ,540.726959 ,1293.767528 ,294.983196 ,752.834955 ,448.999998 ,802.584973 ,957.999942 ,161.487092 ,195.496236 ,422.847856 ,321.476209 ,244.684834 ,258.000000 ,354.497803 ,207.762351 ,183.708451 ,290.000000 ,368.473069 ,779.000000 ,309.990933 ,904.523633 
U15641_s_at,"E2F4 E2F transcription factor 4, p107/p130-binding",0.000000 ,0.000000 ,6.965022 ,0.000000 ,0.000000 ,182.876376 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,13.405218 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,566.039207 ,131.248711 ,0.000000 ,553.431185 ,478.182339 ,0.000000 ,0.000000 ,0.514953 ,0.000000 ,0.000000 ,177.510430 ,0.000000 ,0.000000 ,629.689413 
S75256_s_at,"HNL=neutrophil lipocalin [human, ovarian cancer cell line OC6, mRNA Partial, 534 nt]",25.177713 ,286.795852 ,0.000000 ,0.000000 ,0.000000 ,191.751670 ,0.000000 ,98.860787 ,20.809513 ,0.000000 ,393.283220 ,692.999998 ,687.983769 ,112.219136 ,0.000000 ,0.000000 ,138.689732 ,49.999999 ,463.014071 ,436.999970 ,0.000000 ,16.418459 ,0.000000 ,414.988513 ,0.000000 ,0.000000 ,114.483580 ,98.168341 ,0.000000 ,0.000000 ,354.766549 ,803.000000 ,0.000000 ,152.625534 
U33052_s_at,"Lipid-activated, protein kinase PRK2 mRNA",24.308944 ,645.135110 ,209.327423 ,89.587461 ,0.000000 ,1078.545639 ,0.000000 ,89.601626 ,2.652551 ,0.000000 ,130.368347 ,244.999995 ,340.960395 ,101.209529 ,0.000000 ,0.000000 ,164.162231 ,144.999998 ,269.031889 ,8.999927 ,20.612225 ,175.180005 ,0.000000 ,230.451189 ,46.898941 ,232.000000 ,297.219102 ,415.330084 ,137.336454 ,290.000000 ,0.000000 ,884.000000 ,0.000000 ,80.325874 
S75881_s_at,A-myb,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,257.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
S76473_s_at,"TrkB [human, brain, mRNA, 3194 nt]",0.000000 ,30.246169 ,176.200303 ,0.000000 ,115.757451 ,0.000000 ,0.000000 ,454.623679 ,60.768433 ,105.475924 ,746.621962 ,1331.999995 ,966.964643 ,894.022536 ,501.751120 ,0.000000 ,319.075364 ,90.999998 ,2082.570828 ,647.999935 ,21.839684 ,162.949245 ,51.984351 ,118.547834 ,119.912829 ,136.000000 ,209.447890 ,209.117962 ,74.051131 ,120.000000 ,250.252694 ,546.000000 ,297.797479 ,1228.470693 
U05012_s_at,"NTRK3 Neurotrophic tyrosine kinase, receptor, type 3 (TrkC)",0.000000 ,63.000000 ,160.000000 ,564.000000 ,0.000000 ,578.000000 ,0.000000 ,0.000000 ,154.000000 ,283.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,278.000000 ,36.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
U20816_s_at,"Nuclear factor kappa-B2 (NF-KB2) gene, partial cds",0.783254 ,0.686345 ,0.742425 ,0.715047 ,0.824727 ,0.609095 ,0.641957 ,0.133697 ,0.876764 ,0.630647 ,0.874379 ,1.000000 ,0.999926 ,0.760780 ,0.962032 ,0.864297 ,0.966868 ,1.000000 ,0.886756 ,1.000000 ,0.874832 ,0.952041 ,0.908422 ,0.963689 ,0.947804 ,1.000000 ,0.961401 ,0.969037 ,0.987623 ,1.000000 ,0.713406 ,1.000000 ,0.826891 ,0.980174 
S76756_s_at,"4R-MAP2=microtubule-associated protein 2 4R isoform [human, brain, mRNA Partial, 1012 nt]",0.000000 ,0.000000 ,0.000000 ,0.000000 ,534.969400 ,0.000000 ,0.000000 ,5266.268807 ,0.000000 ,538.883047 ,2925.176321 ,1932.999943 ,3089.565591 ,4255.350500 ,2585.788490 ,3921.641130 ,1188.344882 ,237.999974 ,6102.265969 ,3331.999202 ,77.851324 ,1259.791132 ,0.000000 ,4612.577167 ,0.000000 ,179.000000 ,0.000000 ,1929.154569 ,41.910313 ,235.000000 ,0.000000 ,554.000000 ,15.747510 ,624.919923 
S77154_s_at,TINUR,47.654521 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1106.117665 ,3.400374 ,0.000000 ,0.000000 ,681.999993 ,1216.945918 ,0.000000 ,0.000000 ,0.000000 ,26.641940 ,0.000000 ,149.746038 ,0.000000 ,0.000000 ,106.741946 ,1812.674392 ,1449.305455 ,0.000000 ,21.000000 ,108.622999 ,240.236680 ,31.900708 ,10.000000 ,377.303999 ,0.000000 ,481.734800 ,526.424130 
U00001_s_at,CDC27 Cell division cycle 27,158.911490 ,0.000000 ,0.000000 ,0.000000 ,59.279070 ,0.000000 ,0.000000 ,177.881378 ,56.306659 ,0.042961 ,71.480297 ,80.999997 ,215.974515 ,224.125743 ,228.846445 ,254.987616 ,75.521730 ,96.999998 ,258.768162 ,93.999953 ,93.637229 ,222.385316 ,93.274095 ,257.420706 ,291.917495 ,31.000000 ,90.627881 ,48.273221 ,59.712133 ,0.000000 ,0.000000 ,0.000000 ,55.028708 ,124.131400 
S78798_s_at,53K isoform of Type II phosphatidylinositol-4-phosphate 5-kinase (PIPK) mRNA,107.287189 ,190.050265 ,87.080804 ,35.601287 ,341.528341 ,341.875741 ,69.651557 ,101.185479 ,57.340406 ,0.000000 ,177.211504 ,1015.999999 ,783.996025 ,0.000000 ,373.948220 ,166.666692 ,124.209542 ,89.000000 ,269.880354 ,238.999993 ,144.235983 ,143.408330 ,383.051180 ,135.037797 ,190.179369 ,64.000000 ,197.914127 ,107.326765 ,125.331150 ,416.000000 ,14.512630 ,0.000000 ,393.645275 ,773.928590 
S78873_s_at,Guanine nucleotide exchange factor mss4 mRNA,238.000000 ,715.000000 ,36.000000 ,293.000000 ,0.000000 ,105.000000 ,144.000000 ,0.000000 ,204.000000 ,0.000000 ,0.000000 ,0.000000 ,543.000000 ,177.000000 ,0.000000 ,50.000000 ,301.000000 ,0.000000 ,477.000000 ,0.000000 ,139.000000 ,190.000000 ,204.000000 ,482.000000 ,165.000000 ,244.000000 ,258.000000 ,247.000000 ,154.000000 ,0.000000 ,0.000000 ,152.000000 ,0.000000 ,0.000000 
S79219_s_at,PCCA Propionyl-coA carboxylase alpha chain,393.056584 ,636.539734 ,192.915699 ,272.975395 ,259.924528 ,375.240267 ,164.376906 ,714.994288 ,189.731651 ,371.596138 ,595.036009 ,1599.999989 ,952.916866 ,815.658992 ,787.092283 ,359.642663 ,824.557165 ,316.999995 ,1163.023292 ,779.999847 ,551.547928 ,767.801863 ,406.508113 ,437.965557 ,884.013736 ,493.000000 ,507.379312 ,747.008576 ,734.012709 ,1303.000000 ,665.121354 ,1262.000000 ,1987.369896 ,2203.594197 
S79873_s_at,LAMP2 Lysosome-associated membrane protein 2 {alternative products},83.411676 ,0.000000 ,79.493661 ,0.000000 ,0.000000 ,7.857052 ,0.000000 ,573.078073 ,148.770917 ,149.538104 ,100.256735 ,1386.999994 ,1356.953303 ,550.145474 ,535.898103 ,1078.856925 ,855.967808 ,758.999997 ,980.113598 ,351.999914 ,493.544288 ,1200.556108 ,262.867083 ,535.950349 ,533.866547 ,347.000000 ,261.497617 ,508.344802 ,500.143133 ,250.000000 ,109.072595 ,458.000000 ,531.111689 ,151.414331 
S80437_s_at,"Fatty acid synthase {3' region} [human, breast and HepG2 cells, mRNA Partial, 2237 nt]",1051.270011 ,457.182029 ,415.529210 ,270.247319 ,351.850338 ,480.306128 ,490.265335 ,0.000000 ,605.637916 ,439.928785 ,3009.817686 ,1036.999972 ,1895.789664 ,2929.011701 ,671.439420 ,2568.991446 ,1037.266089 ,1021.999987 ,1640.206835 ,1611.999613 ,3416.112891 ,2515.873592 ,2539.155745 ,3904.178983 ,2908.759179 ,529.000000 ,2529.635536 ,947.468390 ,1731.610832 ,1674.000000 ,3472.556419 ,1350.000000 ,3438.037349 ,5237.311201 
X58199_s_at,Beta adducin,40.928870 ,236.518479 ,0.000000 ,0.000000 ,32.030773 ,0.000000 ,18.824039 ,0.000000 ,91.150418 ,736.888681 ,1459.211256 ,1118.999988 ,942.909356 ,1340.236908 ,1333.216082 ,367.788658 ,663.174652 ,264.999995 ,625.462124 ,943.999833 ,309.769422 ,293.905708 ,114.158856 ,72.258585 ,651.685032 ,376.000000 ,90.438703 ,66.847518 ,14.749124 ,75.000000 ,477.862784 ,313.000000 ,84.697051 ,283.570100 
S81243_s_at,Mitogen induced nuclear orphan receptor (MINOR) mRNA,236.164325 ,98.892044 ,53.618398 ,40.523336 ,217.970972 ,120.586824 ,228.903866 ,349.932683 ,625.058958 ,360.320737 ,681.092312 ,1971.999996 ,2035.970189 ,452.056855 ,0.000000 ,465.006706 ,413.573157 ,355.999998 ,664.108093 ,1394.999945 ,209.275884 ,33.564777 ,172.888246 ,772.285222 ,427.847775 ,383.000000 ,176.357805 ,367.452223 ,88.984216 ,190.000000 ,975.858484 ,1334.000000 ,534.847870 ,1331.965374 
S81264_s_at,"Hs-TBX2=T-box gene {T-box region} [human, fetal kidney, mRNA Partial, 283 nt]",179.966660 ,379.086898 ,257.109035 ,87.452153 ,348.168702 ,262.731841 ,292.324020 ,624.230428 ,305.026511 ,340.269580 ,642.749545 ,1228.999995 ,1106.960618 ,827.935442 ,306.673976 ,567.352348 ,866.262772 ,952.999998 ,969.375529 ,863.999928 ,263.992049 ,567.325536 ,1589.974353 ,1321.561374 ,1061.057329 ,536.000000 ,1293.336231 ,867.424042 ,305.374012 ,676.000000 ,762.573866 ,2974.000000 ,1064.327109 ,1726.386038 
S81737_s_at,"SNT1 Syntrophin, alpha (dystrophin-associated protein A1, 59kD, acidic component)",79.305717 ,0.000000 ,61.770229 ,82.387781 ,0.000000 ,154.428254 ,0.000000 ,0.000000 ,0.000000 ,180.878070 ,73.891932 ,802.999998 ,1457.988225 ,8.708351 ,106.922464 ,247.278155 ,590.696521 ,146.999999 ,0.000000 ,375.999978 ,274.964441 ,313.323266 ,330.341199 ,205.187798 ,628.645066 ,0.000000 ,0.000000 ,225.043744 ,282.018812 ,40.000000 ,1180.125171 ,265.000000 ,363.290555 ,1352.826397 
S82471_s_at,"SSX3=Kruppel-associated box containing SSX gene [human, testis, mRNA Partial, 675 nt]",61.000000 ,0.000000 ,127.000000 ,29.000000 ,0.000000 ,0.000000 ,4.000000 ,0.000000 ,32.000000 ,0.000000 ,0.000000 ,158.000000 ,134.000000 ,0.000000 ,121.000000 ,0.000000 ,2.000000 ,60.000000 ,217.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,62.000000 ,110.000000 ,65.000000 ,18.000000 ,70.000000 ,6.000000 ,104.000000 ,0.000000 ,0.000000 
S82597_rna1_s_at,"Description: UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase gene extracted from UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase/GalNAc-transferase {3' region, exon 11} [human, placenta, Genomic, 1902 nt]",65.593687 ,0.000000 ,20.507606 ,43.003599 ,107.138088 ,0.000000 ,36.935540 ,90.858847 ,141.208654 ,0.000000 ,0.000000 ,0.000000 ,114.947595 ,443.583669 ,160.952029 ,452.327302 ,340.396957 ,229.999997 ,98.326627 ,27.999904 ,458.832088 ,336.834826 ,0.000000 ,581.132895 ,590.816508 ,134.000000 ,313.502590 ,309.942266 ,181.182755 ,190.000000 ,0.000000 ,88.000000 ,81.679587 ,0.000000 
S83309_s_at,Nuclear orphan receptor mRNA,62.923995 ,118.947795 ,62.142204 ,9.606281 ,117.765376 ,21.792573 ,7.836359 ,223.758921 ,0.000000 ,59.788825 ,159.364374 ,59.999999 ,0.000000 ,65.842362 ,228.483206 ,0.000000 ,502.931118 ,155.000000 ,5.510798 ,0.000000 ,12.406332 ,341.557823 ,57.517618 ,199.636743 ,65.165379 ,11.000000 ,101.424769 ,145.132040 ,98.853576 ,426.000000 ,264.454320 ,643.000000 ,213.965803 ,451.163580 
S83325_s_at,"Aspartyl(asparaginyl)beta-hydroxylase [human, hepatoblastoma cell line HepG2, mRNA Partial, 2324 nt]",67.000000 ,177.000000 ,0.000000 ,31.000000 ,216.000000 ,160.000000 ,0.000000 ,0.000000 ,53.000000 ,30.000000 ,180.000000 ,0.000000 ,577.000000 ,100.000000 ,857.000000 ,466.000000 ,281.000000 ,1070.000000 ,396.000000 ,531.000000 ,452.000000 ,4.000000 ,0.000000 ,386.000000 ,294.000000 ,0.000000 ,12.000000 ,647.000000 ,0.000000 ,120.000000 ,0.000000 ,0.000000 ,64.000000 ,0.000000 
S83362_s_at,"Differentiation-stimulating factor/leukemia inhibitory factor receptor {5' region, exon 1} [human, placenta, Genomic, 1350 nt]",0.000000 ,300.772794 ,0.000000 ,193.127318 ,179.874550 ,0.000000 ,113.305712 ,4.652363 ,0.000000 ,618.619707 ,470.057238 ,720.999997 ,759.976024 ,323.032993 ,1325.625310 ,392.771370 ,657.201395 ,721.999999 ,315.091205 ,285.999956 ,255.204877 ,34.369125 ,229.152687 ,344.165567 ,382.988218 ,76.000000 ,137.419687 ,200.908388 ,82.966031 ,230.000000 ,276.592608 ,192.000000 ,32.579800 ,1021.538112 
S83390_s_at,"T3 receptor-associating cofactor-1 [human, fetal liver, mRNA, 2930 nt]",0.000000 ,0.000000 ,0.000000 ,62.000000 ,0.000000 ,0.000000 ,327.000000 ,0.000000 ,0.000000 ,0.000000 ,345.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,8.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
S83513_s_at,ADCYAP1 Adenylate cyclase activating polypeptide 1 (pituitary),0.000000 ,2257.211567 ,384.262370 ,553.077981 ,1272.278252 ,3264.253864 ,0.000000 ,0.000000 ,0.000000 ,2871.225389 ,1673.441696 ,1736.999973 ,1924.795300 ,1465.338634 ,2282.348216 ,871.387832 ,1295.804411 ,907.999988 ,1865.882621 ,2400.999624 ,536.702197 ,864.547787 ,635.171657 ,833.960786 ,2195.757970 ,759.000000 ,5064.592666 ,597.840525 ,365.559057 ,832.000000 ,0.000000 ,3625.000000 ,2188.299487 ,4870.830134 
U22322_s_at,FRK Fyn-related kinase,0.000000 ,68.000000 ,9.000000 ,41.000000 ,0.000000 ,55.000000 ,0.000000 ,0.000000 ,0.000000 ,24.000000 ,126.000000 ,0.000000 ,38.000000 ,0.000000 ,0.000000 ,0.000000 ,36.000000 ,44.000000 ,0.000000 ,0.000000 ,5.000000 ,0.000000 ,0.000000 ,45.000000 ,5.000000 ,2.000000 ,24.000000 ,9.000000 ,33.000000 ,35.000000 ,0.000000 ,305.000000 ,25.000000 ,0.000000 
